Time,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,
89,0.009074,0.000007,0.004303,0.416306,0.000192,0.161340,10.400415,0.125909,0.299756,0.022255,44.988683,0.006705,5.205522,0.007469,0.000000,0.059625,0.008361,0.089005,0.000000,0.000000,0.001219,0.037678,0.000000,10.512132,0.027906,0.000795,0.000000,0.006364,0.182583,0.002301,0.000008,0.000000,0.625816,0.023720,0.000312,0.004779,0.000008,2.421550,0.049746,0.000000,0.027729,0.000000,0.000003,0.000319,0.000461,0.001362,0.000714,0.000000,0.015202,0.074931,0.000038,0.687131,2.665473,0.004834,0.002481,0.001305,0.051147,17.968243,144.911576,0.180913,0.181948,0.662346,0.444692,0.044196,0.000134,0.038864,0.288370,0.146139,0.003436,0.131173,0.000127,0.287239,0.011255,0.009364,0.052806,0.003421,0.006732,1.281117,0.006540,0.009603,0.005461,0.017655,0.011067,0.005513,0.011258,0.008814,0.000001,0.000666,0.000002,0.001198,0.000042,0.000080,0.003182,0.006239,0.007451,3564.957248,0.000903,0.016523,0.000000,0.075262,0.000000,0.000000,0.103076,0.141629,0.802759,0.003173,0.029053,0.034113,0.101058,0.020463,0.011537,0.000148,0.002423,0.000004,0.063551,0.091336,0.004766,0.018843,0.007541,-0.007539,0.009277,0.151561,0.049349,0.150403,0.000153,-0.000267,0.000004,0.000003,-0.000000,0.000003,0.000000,0.009250,0.257635,0.266781,0.006208,0.057344,0.041992,0.022684,0.000290,0.004478,0.000007,0.135179,0.018815,0.032233,0.020470,0.014111,0.000000,0.002759,0.005433,0.000653,-0.000000,0.000003,0.000000,0.000002,0.062450,0.000000,0.000000,0.001063,0.000054,0.001206,-0.000000,-0.000081,-0.000028,0.000071,-0.000000,0.000041,-0.000000,0.000054,0.000055,0.011285,0.011373,0.018636,0.160828,0.052963,0.002759,0.000316,0.237976,0.000216,0.034219,0.000438,0.006900,0.000011,2.420678,0.098104,0.000000,0.000115,0.000032,0.000000,0.000014,0.000045,0.000000,0.187860,0.014112,0.178495,0.210189,-0.000107,0.266888,0.128229,0.004775,0.000006,
90,0.009075,0.000007,0.004099,0.416510,0.000183,0.161686,10.400415,0.127258,0.298632,0.021909,44.988458,0.006585,5.205747,0.007469,0.000000,0.060364,0.008374,0.089012,0.000000,0.000000,0.001213,0.037485,0.000000,10.512132,0.028145,0.000812,0.000000,0.006342,0.182579,0.002301,0.000008,0.000000,0.625793,0.023718,0.000312,0.004783,0.000008,2.421546,0.049746,0.000000,0.027729,0.000000,0.000003,0.000321,0.000465,0.001362,0.000714,0.000000,0.015202,0.074934,0.000038,0.684408,2.669862,0.004849,0.002482,0.001302,0.051146,17.968236,144.927459,0.180492,0.181570,0.662764,0.444692,0.044196,0.000127,0.038108,0.288798,0.146586,0.003324,0.131740,0.000121,0.287623,0.011062,0.009364,0.052806,0.003406,0.006720,1.279505,0.006568,0.009561,0.005454,0.017625,0.011082,0.005506,0.011276,0.008807,0.000001,0.000666,0.000002,0.001201,0.000042,0.000080,0.003178,0.006250,0.007451,3564.941573,0.000903,0.016236,0.000000,0.075261,0.000000,0.000000,0.103137,0.142018,0.802409,0.003173,0.028918,0.034056,0.101192,0.020436,0.011522,0.000148,0.002423,0.000004,0.063470,0.091334,0.004778,0.018761,0.007542,-0.007540,0.009316,0.151447,0.049278,0.150467,0.000150,-0.000263,0.000004,0.000003,-0.000000,0.000003,0.000000,0.009249,0.257633,0.266780,0.006228,0.057244,0.042061,0.022722,0.000290,0.004489,0.000007,0.135256,0.018733,0.032099,0.020443,0.014096,0.000000,0.002759,0.005432,0.000651,-0.000000,0.000003,0.000000,0.000002,0.062491,0.000000,0.000000,0.001055,0.000052,0.001200,-0.000000,-0.000080,-0.000028,0.000067,-0.000000,0.000041,-0.000000,0.000051,0.000052,0.011090,0.011177,0.018696,0.160753,0.052825,0.002759,0.000311,0.237626,0.000213,0.034241,0.000438,0.006911,0.000011,2.420672,0.098102,0.000000,0.000110,0.000033,0.000000,0.000014,0.000044,0.000000,0.187776,0.014097,0.178343,0.210044,-0.000105,0.266885,0.128254,0.004786,0.000006,
91,0.009075,0.000007,0.003906,0.416704,0.000173,0.162028,10.400415,0.128603,0.297503,0.021567,44.988244,0.006467,5.205961,0.007469,0.000000,0.061092,0.008386,0.089018,0.000000,0.000000,0.001207,0.037290,0.000000,10.512132,0.028386,0.000829,0.000000,0.006320,0.182575,0.002301,0.000008,0.000000,0.625771,0.023717,0.000312,0.004787,0.000008,2.421541,0.049746,0.000000,0.027728,0.000000,0.000003,0.000324,0.000470,0.001361,0.000714,0.000000,0.015203,0.074938,0.000038,0.681640,2.674333,0.004865,0.002482,0.001298,0.051145,17.968229,144.943340,0.180066,0.181186,0.663177,0.444692,0.044197,0.000121,0.037362,0.289231,0.147013,0.003216,0.132289,0.000115,0.288013,0.010872,0.009363,0.052805,0.003390,0.006708,1.277860,0.006596,0.009519,0.005446,0.017595,0.011097,0.005498,0.011294,0.008801,0.000001,0.000666,0.000002,0.001204,0.000042,0.000080,0.003174,0.006260,0.007451,3564.925896,0.000903,0.015954,0.000000,0.075259,0.000000,0.000000,0.103197,0.142414,0.802052,0.003174,0.028782,0.033998,0.101328,0.020409,0.011507,0.000148,0.002423,0.000004,0.063388,0.091331,0.004789,0.018679,0.007542,-0.007540,0.009356,0.151330,0.049206,0.150530,0.000148,-0.000258,0.000004,0.000003,-0.000000,0.000003,0.000000,0.009249,0.257631,0.266778,0.006249,0.057142,0.042130,0.022760,0.000291,0.004500,0.000007,0.135333,0.018650,0.031964,0.020417,0.014080,0.000000,0.002758,0.005431,0.000649,-0.000000,0.000003,0.000000,0.000002,0.062534,0.000000,0.000000,0.001047,0.000050,0.001193,-0.000000,-0.000079,-0.000029,0.000064,-0.000000,0.000042,-0.000000,0.000049,0.000050,0.010898,0.010985,0.018757,0.160676,0.052684,0.002758,0.000306,0.237271,0.000209,0.034264,0.000438,0.006921,0.000011,2.420667,0.098099,0.000000,0.000104,0.000034,0.000000,0.000014,0.000042,0.000000,0.187691,0.014081,0.178187,0.209895,-0.000104,0.266883,0.128280,0.004798,0.000006,
92,0.009075,0.000006,0.003721,0.416888,0.000165,0.162367,10.400415,0.129942,0.296368,0.021229,44.988040,0.006352,5.206165,0.007469,0.000000,0.061809,0.008399,0.089024,0.000000,0.000000,0.001201,0.037094,0.000000,10.512132,0.028629,0.000847,0.000000,0.006298,0.182571,0.002301,0.000008,0.000000,0.625748,0.023715,0.000312,0.004791,0.000008,2.421537,0.049746,0.000000,0.027727,0.000000,0.000003,0.000327,0.000474,0.001361,0.000714,0.000000,0.015204,0.074941,0.000038,0.678826,2.678883,0.004881,0.002483,0.001295,0.051144,17.968221,144.959220,0.179634,0.180796,0.663584,0.444693,0.044197,0.000115,0.036628,0.289668,0.147420,0.003112,0.132819,0.000110,0.288409,0.010685,0.009363,0.052805,0.003373,0.006695,1.276181,0.006625,0.009476,0.005437,0.017565,0.011112,0.005491,0.011313,0.008794,0.000001,0.000665,0.000002,0.001207,0.000042,0.000081,0.003170,0.006271,0.007451,3564.910217,0.000903,0.015675,0.000000,0.075257,0.000000,0.000000,0.103256,0.142818,0.801689,0.003175,0.028643,0.033938,0.101465,0.020382,0.011492,0.000148,0.002422,0.000004,0.063305,0.091327,0.004801,0.018595,0.007542,-0.007540,0.009397,0.151212,0.049131,0.150593,0.000145,-0.000254,0.000004,0.000003,-0.000000,0.000003,0.000000,0.009248,0.257628,0.266777,0.006269,0.057038,0.042201,0.022799,0.000291,0.004512,0.000007,0.135411,0.018566,0.031826,0.020389,0.014064,0.000000,0.002758,0.005430,0.000647,-0.000000,0.000003,0.000000,0.000002,0.062577,0.000000,0.000000,0.001039,0.000049,0.001187,-0.000000,-0.000078,-0.000029,0.000060,-0.000000,0.000043,-0.000000,0.000046,0.000047,0.010709,0.010795,0.018819,0.160598,0.052541,0.002758,0.000301,0.236911,0.000205,0.034287,0.000439,0.006932,0.000011,2.420662,0.098096,0.000000,0.000099,0.000034,0.000000,0.000014,0.000041,0.000000,0.187603,0.014065,0.178028,0.209743,-0.000102,0.266880,0.128306,0.004810,0.000006,
93,0.009076,0.000006,0.003546,0.417064,0.000157,0.162701,10.400415,0.131276,0.295229,0.020894,44.987846,0.006238,5.206359,0.007469,0.000000,0.062516,0.008412,0.089031,0.000000,0.000000,0.001194,0.036897,0.000000,10.512132,0.028873,0.000865,0.000000,0.006275,0.182567,0.002300,0.000008,0.000000,0.625725,0.023713,0.000312,0.004794,0.000008,2.421532,0.049746,0.000000,0.027727,0.000000,0.000003,0.000329,0.000479,0.001361,0.000714,0.000000,0.015204,0.074944,0.000038,0.675969,2.683511,0.004897,0.002484,0.001291,0.051143,17.968214,144.975099,0.179196,0.180400,0.663985,0.444693,0.044197,0.000110,0.035903,0.290111,0.147806,0.003012,0.133331,0.000104,0.288810,0.010501,0.009363,0.052805,0.003357,0.006683,1.274469,0.006654,0.009433,0.005429,0.017533,0.011128,0.005483,0.011332,0.008787,0.000001,0.000665,0.000002,0.001210,0.000041,0.000081,0.003166,0.006282,0.007451,3564.894536,0.000903,0.015400,0.000000,0.075255,0.000000,0.000000,0.103314,0.143229,0.801320,0.003176,0.028503,0.033877,0.101604,0.020354,0.011476,0.000147,0.002422,0.000004,0.063221,0.091322,0.004813,0.018510,0.007543,-0.007541,0.009439,0.151092,0.049055,0.150655,0.000143,-0.000250,0.000004,0.000003,-0.000000,0.000003,0.000000,0.009248,0.257626,0.266776,0.006290,0.056933,0.042272,0.022838,0.000292,0.004523,0.000007,0.135489,0.018480,0.031687,0.020361,0.014048,0.000000,0.002757,0.005429,0.000645,-0.000000,0.000003,0.000000,0.000002,0.062620,0.000000,0.000000,0.001031,0.000047,0.001181,-0.000000,-0.000077,-0.000030,0.000057,-0.000000,0.000044,-0.000000,0.000044,0.000045,0.010522,0.010608,0.018881,0.160519,0.052395,0.002757,0.000296,0.236546,0.000202,0.034311,0.000439,0.006943,0.000011,2.420656,0.098093,0.000000,0.000095,0.000035,0.000000,0.000014,0.000040,0.000000,0.187514,0.014049,0.177866,0.209588,-0.000101,0.266878,0.128334,0.004822,0.000006,
94,0.009076,0.000006,0.003379,0.417232,0.000149,0.163032,10.400415,0.132605,0.294086,0.020563,44.987661,0.006125,5.206544,0.007469,0.000000,0.063211,0.008425,0.089037,0.000000,0.000000,0.001188,0.036698,0.000000,10.512132,0.029120,0.000882,0.000000,0.006252,0.182563,0.002300,0.000008,0.000000,0.625702,0.023712,0.000312,0.004798,0.000008,2.421528,0.049746,0.000000,0.027726,0.000000,0.000003,0.000332,0.000484,0.001361,0.000714,0.000000,0.015205,0.074948,0.000038,0.673069,2.688217,0.004914,0.002484,0.001287,0.051142,17.968207,144.990977,0.178755,0.179999,0.664381,0.444694,0.044198,0.000104,0.035190,0.290558,0.148174,0.002916,0.133826,0.000099,0.289216,0.010319,0.009362,0.052804,0.003340,0.006670,1.272724,0.006684,0.009389,0.005421,0.017501,0.011144,0.005476,0.011352,0.008780,0.000001,0.000665,0.000002,0.001213,0.000041,0.000081,0.003161,0.006293,0.007451,3564.878854,0.000903,0.015130,0.000000,0.075254,0.000000,0.000000,0.103371,0.143647,0.800944,0.003176,0.028362,0.033815,0.101744,0.020325,0.011460,0.000147,0.002421,0.000004,0.063136,0.091317,0.004825,0.018423,0.007543,-0.007541,0.009481,0.150969,0.048977,0.150717,0.000140,-0.000246,0.000004,0.000003,-0.000000,0.000003,0.000000,0.009248,0.257624,0.266775,0.006311,0.056827,0.042346,0.022878,0.000292,0.004534,0.000007,0.135567,0.018394,0.031546,0.020333,0.014031,0.000000,0.002757,0.005428,0.000644,-0.000000,0.000003,0.000000,0.000002,0.062665,0.000000,0.000000,0.001023,0.000046,0.001174,-0.000000,-0.000076,-0.000030,0.000054,-0.000000,0.000045,-0.000000,0.000042,0.000043,0.010338,0.010424,0.018945,0.160439,0.052247,0.002757,0.000291,0.236177,0.000198,0.034335,0.000439,0.006954,0.000011,2.420651,0.098091,0.000000,0.000090,0.000036,0.000000,0.000014,0.000038,0.000000,0.187422,0.014032,0.177701,0.209429,-0.000099,0.266875,0.128362,0.004834,0.000006,
95,0.009076,0.000006,0.003220,0.417391,0.000142,0.163359,10.400415,0.133928,0.292939,0.020236,44.987485,0.006015,5.206720,0.007469,0.000000,0.063896,0.008438,0.089043,0.000000,0.000000,0.001181,0.036499,0.000000,10.512132,0.029369,0.000900,0.000000,0.006228,0.182559,0.002300,0.000008,0.000000,0.625678,0.023710,0.000312,0.004801,0.000008,2.421524,0.049746,0.000000,0.027725,0.000000,0.000003,0.000334,0.000488,0.001360,0.000713,0.000000,0.015206,0.074951,0.000038,0.670128,2.692998,0.004930,0.002484,0.001284,0.051141,17.968199,145.006854,0.178308,0.179593,0.664770,0.444694,0.044198,0.000099,0.034488,0.291009,0.148522,0.002824,0.134303,0.000095,0.289627,0.010140,0.009362,0.052804,0.003323,0.006657,1.270946,0.006714,0.009344,0.005412,0.017469,0.011159,0.005468,0.011371,0.008773,0.000001,0.000665,0.000002,0.001216,0.000041,0.000081,0.003157,0.006304,0.007451,3564.863169,0.000903,0.014863,0.000000,0.075252,0.000000,0.000000,0.103427,0.144072,0.800562,0.003177,0.028218,0.033753,0.101885,0.020296,0.011444,0.000147,0.002421,0.000004,0.063050,0.091311,0.004837,0.018336,0.007543,-0.007541,0.009524,0.150845,0.048896,0.150778,0.000137,-0.000242,0.000004,0.000003,-0.000000,0.000003,0.000000,0.009247,0.257622,0.266774,0.006332,0.056720,0.042420,0.022919,0.000293,0.004546,0.000007,0.135646,0.018306,0.031404,0.020303,0.014014,0.000000,0.002756,0.005427,0.000642,-0.000000,0.000003,0.000000,0.000003,0.062710,0.000000,0.000000,0.001015,0.000044,0.001168,-0.000000,-0.000075,-0.000030,0.000051,-0.000000,0.000045,-0.000000,0.000040,0.000041,0.010157,0.010243,0.019009,0.160358,0.052097,0.002756,0.000286,0.235802,0.000195,0.034359,0.000440,0.006965,0.000011,2.420645,0.098088,0.000000,0.000086,0.000036,0.000000,0.000013,0.000037,0.000000,0.187329,0.014015,0.177533,0.209268,-0.000098,0.266872,0.128391,0.004846,0.000006,
96,0.009077,0.000005,0.003069,0.417542,0.000135,0.163682,10.400415,0.135247,0.291788,0.019913,44.987318,0.005906,5.206887,0.007469,0.000000,0.064569,0.008451,0.089050,0.000000,0.000000,0.001175,0.036298,0.000000,10.512132,0.029619,0.000918,0.000000,0.006205,0.182555,0.002300,0.000008,0.000000,0.625655,0.023708,0.000312,0.004805,0.000008,2.421519,0.049746,0.000000,0.027725,0.000000,0.000003,0.000337,0.000493,0.001360,0.000713,0.000000,0.015207,0.074954,0.000038,0.667146,2.697854,0.004947,0.002485,0.001280,0.051140,17.968192,145.022730,0.177858,0.179182,0.665154,0.444695,0.044199,0.000094,0.033796,0.291465,0.148852,0.002736,0.134762,0.000090,0.290043,0.009964,0.009361,0.052803,0.003306,0.006644,1.269135,0.006745,0.009299,0.005403,0.017436,0.011175,0.005460,0.011391,0.008765,0.000001,0.000665,0.000002,0.001219,0.000041,0.000081,0.003152,0.006315,0.007451,3564.847483,0.000903,0.014601,0.000000,0.075250,0.000000,0.000000,0.103482,0.144504,0.800174,0.003177,0.028074,0.033689,0.102028,0.020266,0.011427,0.000147,0.002420,0.000004,0.062963,0.091304,0.004849,0.018247,0.007544,-0.007542,0.009567,0.150719,0.048814,0.150838,0.000135,-0.000238,0.000004,0.000003,-0.000000,0.000003,0.000000,0.009247,0.257620,0.266773,0.006354,0.056611,0.042495,0.022960,0.000293,0.004558,0.000007,0.135725,0.018217,0.031260,0.020274,0.013996,0.000000,0.002755,0.005426,0.000640,-0.000000,0.000003,0.000000,0.000003,0.062755,0.000000,0.000000,0.001006,0.000043,0.001161,-0.000000,-0.000074,-0.000031,0.000049,-0.000000,0.000046,-0.000000,0.000038,0.000039,0.009979,0.010064,0.019075,0.160275,0.051945,0.002756,0.000282,0.235422,0.000191,0.034384,0.000440,0.006976,0.000011,2.420640,0.098085,0.000000,0.000082,0.000037,0.000000,0.000013,0.000036,0.000000,0.187234,0.013998,0.177363,0.209103,-0.000096,0.266870,0.128420,0.004858,0.000006,
97,0.009077,0.000005,0.002924,0.417687,0.000128,0.164002,10.400415,0.136560,0.290635,0.019593,44.987159,0.005799,5.207046,0.007469,0.000000,0.065232,0.008464,0.089056,0.000000,0.000000,0.001168,0.036096,0.000000,10.512132,0.029871,0.000936,0.000000,0.006181,0.182551,0.002300,0.000008,0.000000,0.625631,0.023706,0.000312,0.004808,0.000008,2.421515,0.049746,0.000000,0.027724,0.000000,0.000003,0.000340,0.000498,0.001360,0.000713,0.000000,0.015207,0.074958,0.000038,0.664125,2.702783,0.004964,0.002485,0.001276,0.051139,17.968185,145.038604,0.177404,0.178766,0.665532,0.444695,0.044199,0.000090,0.033116,0.291923,0.149163,0.002651,0.135205,0.000086,0.290463,0.009790,0.009361,0.052803,0.003289,0.006631,1.267291,0.006776,0.009253,0.005394,0.017403,0.011191,0.005451,0.011412,0.008758,0.000001,0.000664,0.000002,0.001222,0.000041,0.000081,0.003148,0.006327,0.007451,3564.831794,0.000903,0.014343,0.000000,0.075248,0.000000,0.000000,0.103536,0.144943,0.799779,0.003178,0.027928,0.033624,0.102172,0.020236,0.011411,0.000147,0.002419,0.000004,0.062874,0.091296,0.004862,0.018157,0.007544,-0.007542,0.009611,0.150591,0.048730,0.150898,0.000133,-0.000234,0.000004,0.000003,-0.000000,0.000003,0.000000,0.009246,0.257618,0.266772,0.006376,0.056501,0.042572,0.023002,0.000294,0.004569,0.000007,0.135804,0.018127,0.031114,0.020244,0.013979,0.000000,0.002755,0.005425,0.000638,-0.000000,0.000003,0.000000,0.000003,0.062801,0.000000,0.000000,0.000998,0.000042,0.001155,-0.000000,-0.000073,-0.000031,0.000046,-0.000000,0.000047,-0.000000,0.000036,0.000037,0.009804,0.009888,0.019141,0.160191,0.051790,0.002755,0.000277,0.235038,0.000188,0.034410,0.000440,0.006987,0.000011,2.420635,0.098082,0.000000,0.000078,0.000038,0.000000,0.000013,0.000035,0.000000,0.187136,0.013980,0.177189,0.208935,-0.000094,0.266867,0.128451,0.004870,0.000006,
98,0.009077,0.000005,0.002787,0.417824,0.000122,0.164317,10.400415,0.137867,0.289480,0.019278,44.987007,0.005694,5.207198,0.007469,0.000000,0.065884,0.008477,0.089063,0.000000,0.000000,0.001162,0.035893,0.000000,10.512132,0.030125,0.000954,0.000000,0.006157,0.182547,0.002300,0.000008,0.000000,0.625607,0.023705,0.000312,0.004811,0.000008,2.421511,0.049746,0.000000,0.027723,0.000000,0.000003,0.000342,0.000502,0.001360,0.000713,0.000000,0.015208,0.074961,0.000038,0.661065,2.707785,0.004981,0.002485,0.001272,0.051137,17.968177,145.054478,0.176946,0.178347,0.665904,0.444695,0.044200,0.000086,0.032446,0.292385,0.149457,0.002569,0.135632,0.000082,0.290886,0.009619,0.009360,0.052802,0.003272,0.006618,1.265414,0.006807,0.009206,0.005384,0.017369,0.011207,0.005443,0.011433,0.008750,0.000001,0.000664,0.000002,0.001225,0.000041,0.000081,0.003143,0.006338,0.007451,3564.816104,0.000903,0.014088,0.000000,0.075247,0.000000,0.000000,0.103590,0.145390,0.799378,0.003178,0.027780,0.033557,0.102317,0.020205,0.011393,0.000146,0.002418,0.000004,0.062785,0.091288,0.004874,0.018066,0.007545,-0.007542,0.009656,0.150461,0.048644,0.150957,0.000130,-0.000230,0.000004,0.000003,-0.000000,0.000003,0.000000,0.009246,0.257616,0.266771,0.006398,0.056389,0.042649,0.023045,0.000294,0.004581,0.000007,0.135883,0.018035,0.030967,0.020213,0.013960,0.000000,0.002754,0.005424,0.000636,-0.000000,0.000003,0.000000,0.000003,0.062848,0.000000,0.000000,0.000990,0.000040,0.001148,-0.000000,-0.000072,-0.000031,0.000044,-0.000000,0.000048,-0.000000,0.000035,0.000035,0.009631,0.009715,0.019208,0.160105,0.051633,0.002754,0.000272,0.234649,0.000184,0.034435,0.000441,0.006998,0.000011,2.420629,0.098080,0.000000,0.000074,0.000039,0.000000,0.000013,0.000034,0.000000,0.187037,0.013961,0.177013,0.208764,-0.000093,0.266865,0.128481,0.004883,0.000006,
99,0.009077,0.000005,0.002657,0.417955,0.000116,0.164628,10.400415,0.139170,0.288323,0.018967,44.986863,0.005591,5.207342,0.007469,0.000000,0.066524,0.008491,0.089070,0.000000,0.000000,0.001155,0.035690,0.000000,10.512132,0.030380,0.000972,0.000000,0.006133,0.182544,0.002300,0.000008,0.000000,0.625583,0.023703,0.000312,0.004815,0.000008,2.421506,0.049745,0.000000,0.027723,0.000000,0.000003,0.000345,0.000507,0.001359,0.000713,0.000000,0.015209,0.074965,0.000038,0.657968,2.712857,0.004999,0.002486,0.001268,0.051136,17.968170,145.070350,0.176486,0.177923,0.666270,0.444696,0.044200,0.000081,0.031788,0.292850,0.149734,0.002490,0.136042,0.000078,0.291314,0.009450,0.009360,0.052802,0.003254,0.006604,1.263504,0.006839,0.009159,0.005375,0.017334,0.011224,0.005435,0.011454,0.008743,0.000001,0.000664,0.000002,0.001229,0.000041,0.000082,0.003138,0.006350,0.007451,3564.800412,0.000903,0.013838,0.000000,0.075245,0.000000,0.000000,0.103643,0.145844,0.798970,0.003179,0.027631,0.033490,0.102463,0.020174,0.011376,0.000146,0.002417,0.000004,0.062694,0.091279,0.004886,0.017974,0.007545,-0.007543,0.009702,0.150329,0.048556,0.151016,0.000128,-0.000226,0.000004,0.000003,-0.000000,0.000003,0.000000,0.009246,0.257613,0.266770,0.006421,0.056276,0.042728,0.023089,0.000295,0.004593,0.000007,0.135962,0.017943,0.030818,0.020182,0.013942,0.000000,0.002754,0.005423,0.000634,-0.000000,0.000003,0.000000,0.000003,0.062896,0.000000,0.000000,0.000982,0.000039,0.001142,-0.000000,-0.000071,-0.000032,0.000042,-0.000000,0.000048,-0.000000,0.000033,0.000034,0.009461,0.009544,0.019276,0.160018,0.051474,0.002754,0.000268,0.234255,0.000181,0.034461,0.000441,0.007009,0.000011,2.420624,0.098077,0.000000,0.000070,0.000039,0.000000,0.000013,0.000033,0.000000,0.186937,0.013943,0.176833,0.208589,-0.000091,0.266862,0.128513,0.004895,0.000006,
100,0.009077,0.000004,0.002532,0.418080,0.000110,0.164936,10.400415,0.140467,0.287164,0.018659,44.986725,0.005489,5.207480,0.007469,0.000000,0.067154,0.008504,0.089076,0.000000,0.000000,0.001149,0.035485,0.000000,10.512132,0.030637,0.000990,0.000000,0.006108,0.182540,0.002300,0.000008,0.000000,0.625558,0.023701,0.000311,0.004818,0.000008,2.421502,0.049745,0.000000,0.027722,0.000000,0.000003,0.000347,0.000512,0.001359,0.000713,0.000000,0.015210,0.074968,0.000038,0.654834,2.718000,0.005017,0.002486,0.001264,0.051135,17.968162,145.086221,0.176022,0.177496,0.666631,0.444696,0.044201,0.000078,0.031140,0.293318,0.149994,0.002414,0.136437,0.000074,0.291745,0.009284,0.009360,0.052801,0.003237,0.006591,1.261562,0.006872,0.009112,0.005365,0.017299,0.011240,0.005426,0.011475,0.008735,0.000001,0.000663,0.000002,0.001232,0.000041,0.000082,0.003133,0.006362,0.007451,3564.784718,0.000903,0.013591,0.000000,0.075243,0.000000,0.000000,0.103694,0.146305,0.798556,0.003179,0.027480,0.033422,0.102610,0.020142,0.011358,0.000146,0.002416,0.000004,0.062602,0.091269,0.004899,0.017881,0.007545,-0.007543,0.009748,0.150195,0.048467,0.151074,0.000125,-0.000222,0.000004,0.000003,-0.000000,0.000003,0.000000,0.009245,0.257611,0.266769,0.006443,0.056161,0.042808,0.023133,0.000295,0.004605,0.000007,0.136042,0.017850,0.030668,0.020150,0.013923,0.000000,0.002753,0.005422,0.000632,-0.000000,0.000003,0.000000,0.000003,0.062944,0.000000,0.000000,0.000974,0.000038,0.001135,-0.000000,-0.000070,-0.000032,0.000039,-0.000000,0.000049,-0.000000,0.000031,0.000032,0.009294,0.009376,0.019345,0.159930,0.051314,0.002753,0.000263,0.233856,0.000178,0.034487,0.000441,0.007020,0.000011,2.420618,0.098074,0.000000,0.000067,0.000040,0.000000,0.000013,0.000032,0.000000,0.186834,0.013923,0.176651,0.208412,-0.000090,0.266860,0.128545,0.004908,0.000006,
